CUST_NO,간식류,건강식품,농산물,수산물,식사류/반찬,육류,음료,주류
9201,2.0317460317460316,1.6666666666666667,2.223404255319149,1.96,4.454545454545454,2.1363636363636362,3.4545454545454546,4.090909090909091
9202,3.923312883435583,3.0,4.515151515151516,4.121212121212121,3.936,3.7686567164179103,4.18018018018018,3.5416666666666665
9203,3.732876712328767,4.75,3.8796992481203008,2.8333333333333335,3.727272727272727,2.8181818181818183,3.557377049180328,2.5555555555555554
9204,3.5923566878980893,5.0,4.192,3.2285714285714286,3.3289473684210527,3.769230769230769,4.518518518518518,4.274193548387097
9205,2.6431535269709543,1.6923076923076923,3.5511811023622046,3.526315789473684,2.8684210526315788,3.4,3.95959595959596,2.68
9206,1.7743589743589743,,3.869565217391304,3.263157894736842,3.588235294117647,2.6666666666666665,4.0,
9207,2.1298701298701297,,2.4047619047619047,2.1052631578947367,2.3043478260869565,2.739130434782609,3.1785714285714284,3.0
9208,4.188295165394402,5.0,4.657505285412262,4.4,3.9669811320754715,3.9618320610687023,4.487684729064039,4.487804878048781
9209,2.513227513227513,2.25,2.668122270742358,2.78,2.236111111111111,1.6633663366336633,3.2,3.92
9210,3.1271186440677967,2.6818181818181817,3.6627118644067798,3.0317460317460316,3.036144578313253,2.956043956043956,3.0876623376623376,3.5522388059701493
9211,2.282608695652174,1.5,3.09375,3.1,3.6363636363636362,2.52,3.0,3.789473684210526
9212,3.8365384615384617,4.714285714285714,4.457516339869281,3.7037037037037037,4.0476190476190474,3.953271028037383,4.392307692307693,5.0
9213,3.06951871657754,1.5,3.9516129032258065,4.315789473684211,3.111111111111111,4.111111111111111,3.9625468164794007,5.0
9214,2.9580838323353293,1.4,3.791208791208791,3.5925925925925926,3.4761904761904763,3.9714285714285715,3.4761904761904763,4.1875
9215,2.3978494623655915,1.0,3.0689655172413794,1.7777777777777777,3.0,4.2,3.8666666666666667,2.9
9216,4.334754797441365,3.8,4.416417910447761,4.118881118881119,4.073394495412844,3.5401785714285716,4.260700389105058,3.706422018348624
9217,4.616161616161616,,4.44,4.339285714285714,4.304964539007092,4.068627450980392,4.714285714285714,4.300492610837439
9218,3.3181818181818183,4.0,3.6785714285714284,3.451923076923077,3.3185840707964602,3.242857142857143,3.9194630872483223,4.0
9219,4.364912280701755,5.0,4.287234042553192,4.404761904761905,3.7704918032786887,3.9133333333333336,4.605911330049261,4.492831541218638
9220,2.25,2.217391304347826,2.554913294797688,3.0833333333333335,3.1578947368421053,2.0476190476190474,3.697674418604651,2.2127659574468086
9221,1.9073359073359073,1.3846153846153846,3.1739130434782608,2.5,3.5454545454545454,4.0,3.7916666666666665,4.5
9222,3.3551912568306013,1.0,2.948051948051948,3.125,4.071428571428571,3.5185185185185186,3.9722222222222223,4.88
9223,1.8472222222222223,,1.8108108108108107,2.2857142857142856,3.2,3.0,3.4444444444444446,4.0
9224,5.0,,,,,,5.0,
9225,2.111111111111111,1.4285714285714286,2.037037037037037,1.6666666666666667,2.8461538461538463,4.666666666666667,3.3076923076923075,3.2222222222222223
9226,2.3210526315789473,1.25,2.392857142857143,2.909090909090909,3.0,4.0,3.316666666666667,4.666666666666667
9227,4.059701492537314,2.6666666666666665,4.015384615384615,3.2857142857142856,3.704081632653061,2.525,4.792582417582418,4.479233226837061
9228,3.0559006211180124,1.4,2.438650306748466,2.0,2.45,2.7411764705882353,4.357142857142857,4.466666666666667
9229,2.214814814814815,1.2857142857142858,3.2533333333333334,2.357142857142857,3.1578947368421053,3.0,2.8292682926829267,1.8461538461538463
9230,4.395577395577396,4.0,4.209553158705701,3.9938650306748467,4.104,3.8309178743961354,4.55268022181146,4.384615384615385
9231,2.0405405405405403,2.3125,3.1952861952861955,2.5737704918032787,2.5680473372781063,3.2098765432098766,2.9343629343629343,3.1458333333333335
9232,1.8656716417910448,1.0,1.6,2.0,2.0,,2.3333333333333335,3.2
9233,2.788659793814433,2.5384615384615383,3.642857142857143,2.7209302325581395,3.076923076923077,2.519230769230769,3.857142857142857,2.5789473684210527
9234,2.363013698630137,,3.0327868852459017,2.1904761904761907,2.0,2.6,3.6923076923076925,4.083333333333333
9235,4.19,3.2,4.1192660550458715,4.226666666666667,4.034883720930233,3.8181818181818183,4.516556291390729,3.72
9236,2.6182572614107884,2.25,2.986111111111111,4.166666666666667,3.2222222222222223,3.4871794871794872,4.0,4.2727272727272725
9237,3.7863777089783284,1.5,3.958677685950413,3.717948717948718,3.495,3.6551724137931036,3.820143884892086,3.6129032258064515
9238,2.585858585858586,2.6666666666666665,3.8333333333333335,3.25,2.3943661971830985,3.4285714285714284,4.0064935064935066,4.066666666666666
9239,3.4148681055155876,2.0,4.185430463576159,3.2333333333333334,3.4444444444444446,3.64,3.949275362318841,3.207920792079208
9240,2.859030837004405,1.1428571428571428,3.0526315789473686,2.6,3.5,3.3333333333333335,3.8297872340425534,1.875
9241,4.750455373406193,3.5,4.407821229050279,4.5,4.4,4.048387096774194,4.2896174863387975,4.769230769230769
9242,2.409090909090909,,4.106060606060606,3.0789473684210527,3.7083333333333335,3.3333333333333335,2.264705882352941,2.2
9243,2.4366812227074237,1.0,3.4193548387096775,3.0384615384615383,4.0,3.25,4.012987012987013,3.3333333333333335
9244,4.582278481012659,4.9,4.817961165048544,4.819767441860465,4.383783783783784,4.257062146892656,4.382494004796163,4.440329218106996
9245,2.1595744680851063,1.75,3.0,2.8333333333333335,2.9642857142857144,2.8333333333333335,4.296296296296297,3.7941176470588234
9246,2.0350877192982457,1.8333333333333333,2.311688311688312,1.71875,3.5,3.3125,2.418181818181818,3.2058823529411766
9247,2.906862745098039,2.473684210526316,2.7566137566137567,2.589041095890411,3.210526315789474,2.2580645161290325,3.1272727272727274,4.333333333333333
9248,4.51980198019802,3.5,4.10655737704918,3.858490566037736,4.250950570342205,3.8768115942028984,4.263403263403263,3.6666666666666665
9249,4.054794520547945,,4.0,4.833333333333333,3.844155844155844,3.1333333333333333,4.841121495327103,3.5789473684210527
9250,4.141129032258065,1.6,4.020661157024794,3.657142857142857,4.0091324200913245,3.371212121212121,3.936802973977695,3.9411764705882355
9251,3.9907621247113165,5.0,4.123844731977819,3.4571428571428573,3.9146341463414633,3.9026548672566372,3.8661417322834644,3.5806451612903225
9252,3.615740740740741,4.111111111111111,3.859470468431772,3.1020408163265305,3.4628099173553717,3.41025641025641,3.6459627329192545,3.7916666666666665
9253,1.8767123287671232,,3.0,4.666666666666667,,5.0,3.0869565217391304,
9254,4.255813953488372,4.25,4.302469135802469,3.8974358974358974,3.98,3.5308641975308643,4.3052631578947365,5.0
9255,2.279352226720648,,4.166666666666667,3.5,4.64,3.375,3.9393939393939394,3.2857142857142856
9256,4.450549450549451,5.0,4.501661129568106,3.0,4.061538461538461,3.807142857142857,4.20353982300885,4.326086956521739
9257,2.7537688442211055,3.2222222222222223,3.63855421686747,3.0,4.0,3.9655172413793105,4.066666666666666,3.2
9258,2.6666666666666665,,3.522727272727273,3.625,3.3,3.25,3.7837837837837838,3.6
9259,2.59,2.7142857142857144,3.7375,3.7857142857142856,3.0,4.055555555555555,3.6444444444444444,4.76
9260,4.3689024390243905,2.25,4.585812356979405,4.318965517241379,3.9024856596558317,4.082089552238806,4.605263157894737,4.524861878453039
9261,2.1519607843137254,2.0,2.16,2.0,1.0,2.55,3.823529411764706,4.909090909090909
9262,3.393081761006289,1.7647058823529411,3.75,3.1911764705882355,3.1,3.3448275862068964,3.6226415094339623,2.857142857142857
9263,4.046082949308755,2.6666666666666665,4.205128205128205,3.96,3.9244444444444446,3.8674698795180724,4.0398550724637685,4.6
9264,2.0464285714285713,3.5,3.1153846153846154,3.7142857142857144,3.6666666666666665,2.5555555555555554,2.610169491525424,4.762820512820513
9265,2.9135802469135803,2.0,3.0077220077220077,2.6511627906976742,3.0,2.7555555555555555,3.9375,4.115384615384615
9266,4.243243243243243,,4.217054263565892,4.3478260869565215,4.31638418079096,3.8514851485148514,4.4534412955465585,4.285714285714286
9267,3.467391304347826,1.0,3.4684014869888475,3.236842105263158,3.1451612903225805,3.5714285714285716,4.228426395939087,3.759259259259259
9268,4.585635359116022,5.0,4.381062355658199,4.057471264367816,3.8585858585858586,4.1866666666666665,4.5,4.170588235294118
9269,3.1617021276595745,2.8333333333333335,3.5970873786407767,3.4941176470588236,4.08955223880597,3.9242424242424243,4.315789473684211,3.7804878048780486
9270,2.502923976608187,1.8333333333333333,2.9451219512195124,4.0,4.384615384615385,2.7804878048780486,4.375,3.8333333333333335
9271,4.260355029585799,,4.200642054574639,3.6161137440758293,3.539094650205761,3.6083916083916083,4.375634517766497,4.150537634408602
9272,4.319327731092437,,4.451851851851852,4.067796610169491,3.9722222222222223,4.073684210526316,1.8388157894736843,4.27536231884058
9273,2.757142857142857,,3.3765690376569037,2.4375,4.0,3.3833333333333333,4.106060606060606,3.25
9274,2.739010989010989,1.2,3.3541666666666665,3.533333333333333,3.2916666666666665,3.7222222222222223,3.8907563025210083,4.558139534883721
9275,2.601449275362319,,3.4271844660194173,2.25,3.0,4.444444444444445,4.333333333333333,4.055555555555555
9276,3.0166666666666666,2.0,3.834920634920635,3.625,3.4776119402985075,2.554054054054054,3.8507462686567164,4.4
9277,2.527363184079602,,3.3684210526315788,3.3076923076923075,3.25,3.21875,3.935483870967742,4.166666666666667
9278,4.020080321285141,3.0,4.223684210526316,3.4634146341463414,3.3679245283018866,3.7875,3.9941176470588236,3.88
9279,2.272727272727273,,2.764705882352941,,,,3.933333333333333,
9280,1.9423076923076923,4.0,2.3181818181818183,3.1923076923076925,2.1333333333333333,2.411764705882353,3.5,3.0
9281,4.380165289256198,4.166666666666667,4.662870159453303,4.603174603174603,4.22707423580786,4.163822525597269,4.708185053380783,4.708333333333333
9282,3.8656716417910446,2.0,3.9194630872483223,3.8095238095238093,3.6234177215189876,4.318181818181818,4.6353591160221,3.1666666666666665
9283,4.233100233100233,3.3333333333333335,4.248945147679325,4.106060606060606,3.5063291139240507,3.4055944055944054,4.373493975903615,4.27906976744186
9284,2.0533333333333332,2.8,3.6052631578947367,2.466666666666667,2.4444444444444446,3.3846153846153846,4.454545454545454,4.444444444444445
9285,3.942857142857143,5.0,3.9678068410462775,3.5702479338842976,4.23943661971831,4.117647058823529,4.115511551155116,4.636363636363637
9286,3.849802371541502,3.3333333333333335,4.5227272727272725,4.471074380165289,4.127027027027027,4.766666666666667,4.6547884187082404,3.9047619047619047
9287,2.8214285714285716,1.0,3.8285714285714287,3.6666666666666665,3.5384615384615383,4.1,4.301587301587301,4.2
9288,4.255434782608695,4.666666666666667,3.98109243697479,3.672727272727273,3.7361702127659573,3.4482758620689653,4.042168674698795,3.506849315068493
9289,4.2468619246861925,2.4285714285714284,4.029850746268656,3.8943661971830985,3.8333333333333335,3.721212121212121,4.188811188811189,4.266666666666667
9290,3.579746835443038,1.4444444444444444,4.4147286821705425,4.177215189873418,3.4054054054054053,3.982456140350877,4.39622641509434,4.36144578313253
9291,4.046728971962617,4.0,4.075842696629214,4.014705882352941,4.029520295202952,3.5376344086021505,4.488721804511278,4.341637010676156
9292,2.019230769230769,2.0,3.1666666666666665,,1.0,2.3333333333333335,4.0,
9293,3.4878504672897197,,4.188663967611336,3.4,3.7058823529411766,3.6013071895424837,4.4792817679558015,5.0
9294,4.3023255813953485,,4.2533692722371965,3.6346153846153846,4.011764705882353,3.8641975308641974,4.611111111111111,4.032258064516129
9295,4.493449781659389,3.0,4.392670157068062,4.338461538461538,3.9278350515463916,3.861111111111111,4.20625,3.5714285714285716
9296,2.4947916666666665,2.0,3.272727272727273,3.0,2.8125,3.2,3.7875,4.375
9297,2.74910394265233,,4.022988505747127,3.627906976744186,3.2439024390243905,3.6666666666666665,3.778947368421053,3.9166666666666665
9298,4.423507462686567,5.0,4.026737967914438,3.6065573770491803,3.973684210526316,3.7314814814814814,4.174736842105263,3.8473684210526318
9299,3.5276073619631902,1.2666666666666666,3.377049180327869,2.6346153846153846,3.2432432432432434,3.607843137254902,3.7346938775510203,4.127659574468085
9300,2.726890756302521,3.0,3.392857142857143,2.0,3.0,3.25,3.3181818181818183,2.9123711340206184
9301,3.2943396226415094,2.8,3.543956043956044,2.933333333333333,1.891304347826087,3.5223880597014925,4.369230769230769,4.6
9302,3.518987341772152,2.0,3.5775862068965516,3.8,3.3333333333333335,4.2727272727272725,4.229508196721311,4.5
9303,4.439775910364146,3.0,4.076124567474048,3.6,3.8947368421052633,3.3968253968253967,4.407894736842105,3.0625
9304,1.9219858156028369,2.25,2.4358974358974357,3.25,4.0,3.0,2.625,3.4444444444444446
9305,3.6915254237288138,5.0,4.225177304964539,3.6831683168316833,4.151515151515151,3.933333333333333,3.9208333333333334,3.3577235772357725
9306,3.513677811550152,1.5,3.5994397759103642,3.0307692307692307,3.4158415841584158,3.707070707070707,4.084967320261438,3.915492957746479
9307,3.158333333333333,4.0,3.8653846153846154,3.5714285714285716,3.604651162790698,3.923076923076923,4.159090909090909,4.285714285714286
9308,3.4947368421052634,1.5,3.6909871244635193,3.891304347826087,2.6203703703703702,3.451219512195122,3.5132743362831858,4.428571428571429
9309,4.455900621118013,4.0,4.635668789808917,4.121951219512195,4.181818181818182,4.1182266009852215,4.550699300699301,4.813953488372093
9310,3.6666666666666665,,3.949554896142433,3.787037037037037,4.095238095238095,3.382716049382716,4.161290322580645,4.296296296296297
9311,4.339578454332552,5.0,4.46,3.9302325581395348,4.1645569620253164,3.22,4.913943355119826,4.729665071770335
9312,2.422222222222222,,2.2982456140350878,2.8421052631578947,5.0,2.1875,3.5185185185185186,3.263157894736842
9313,2.5945945945945947,2.7142857142857144,3.3582089552238807,3.1176470588235294,3.6666666666666665,3.5,3.957627118644068,4.628571428571429
9314,2.4063492063492062,2.0,2.1095890410958904,2.0,2.9523809523809526,3.0,2.7203389830508473,3.1458333333333335
9315,2.738095238095238,,3.9565217391304346,3.875,3.4150943396226414,3.6315789473684212,3.2452830188679247,3.5555555555555554
9316,3.4358974358974357,,2.890625,3.3278688524590163,2.841666666666667,2.2641509433962264,4.308139534883721,2.6
9317,4.327160493827161,3.6666666666666665,4.253623188405797,4.696969696969697,3.9814814814814814,4.012345679012346,4.284722222222222,4.313432835820896
9318,3.422222222222222,2.3333333333333335,3.533333333333333,4.363636363636363,2.735294117647059,5.0,3.9375,5.0
9319,3.2364864864864864,2.0,4.083333333333333,5.0,1.0,,3.966666666666667,3.5
9320,4.570063694267516,3.6666666666666665,4.4147286821705425,4.402439024390244,4.522988505747127,3.84,4.5271739130434785,4.511627906976744
9321,3.3295454545454546,2.5714285714285716,4.152073732718894,3.9646017699115044,3.6761363636363638,3.1652542372881354,4.351851851851852,3.5652173913043477
9322,2.982142857142857,,3.500770416024653,4.619047619047619,2.9,3.5850340136054424,4.018867924528302,4.333333333333333
9323,4.4391891891891895,,4.863157894736842,4.2727272727272725,3.767605633802817,3.890909090909091,3.612987012987013,4.488372093023256
9324,4.071618037135279,4.0,4.06989247311828,3.7818181818181817,3.5508474576271185,3.4827586206896552,4.347169811320755,4.190476190476191
9325,2.7414634146341466,,3.8959537572254335,3.3529411764705883,3.6923076923076925,3.15,3.9183673469387754,3.9166666666666665
9326,2.1695652173913045,1.2941176470588236,2.559006211180124,1.84375,2.625,2.17,2.5217391304347827,2.8823529411764706
9327,2.7818181818181817,2.75,3.8472222222222223,3.4444444444444446,3.746031746031746,3.8275862068965516,3.872340425531915,4.181818181818182
9328,4.610989010989011,,4.48087431693989,3.75,4.3604651162790695,4.349514563106796,4.409090909090909,4.6
9329,3.0,2.0,3.515625,3.3095238095238093,3.6666666666666665,3.41025641025641,3.859375,4.628571428571429
9330,3.6264150943396225,4.5,3.722513089005236,3.817073170731707,3.9574468085106385,3.478787878787879,4.591439688715953,4.290322580645161
9331,4.01010101010101,4.333333333333333,3.3636363636363638,4.444444444444445,4.120689655172414,3.4,4.330645161290323,3.3870967741935485
9332,4.1394927536231885,5.0,4.285251215559157,4.091836734693878,3.5340314136125652,4.12,4.431034482758621,4.144736842105263
9333,3.4369602763385148,3.0,3.36741214057508,2.9696969696969697,3.6547619047619047,3.888888888888889,4.1066666666666665,4.471014492753623
9334,2.3,1.6666666666666667,1.8871794871794871,2.2653061224489797,1.68,2.6470588235294117,3.0,3.8333333333333335
9335,3.946308724832215,,3.7674418604651163,2.8125,3.148936170212766,1.9259259259259258,3.7155963302752295,3.8333333333333335
